product_name,category,price,rating,url
Ergonomic Frozen Shoes,Baby,51,4,https://www.oracle.com/webfolder/technetwork/jet/content/images/listView/book2.jpg
Fantastic Plastic Ball,Grocery,319,2,https://www.oracle.com/webfolder/technetwork/jet/content/images/listView/book2.jpg
Handcrafted Fresh Ball,Toys,998,2,https://www.oracle.com/webfolder/technetwork/jet/content/images/listView/book2.jpg
Awesome Wooden Fish,Electronics,339,1,https://www.oracle.com/webfolder/technetwork/jet/content/images/listView/book2.jpg
Tasty Soft Ball,Clothing,229,4,https://www.oracle.com/webfolder/technetwork/jet/content/images/listView/book2.jpg
Unbranded Fresh Keyboard,Tools,211,2,https://www.oracle.com/webfolder/technetwork/jet/content/images/listView/book2.jpg
Unbranded Fresh Cheese,Games,872,1,https://www.oracle.com/webfolder/technetwork/jet/content/images/listView/book2.jpg
Incredible Concrete Computer,Kids,119,5,https://www.oracle.com/webfolder/technetwork/jet/content/images/listView/book2.jpg
Rustic Granite Mouse,Tools,962,4,https://www.oracle.com/webfolder/technetwork/jet/content/images/listView/book2.jpg
Ergonomic Soft Shirt,Health,186,1,https://www.oracle.com/webfolder/technetwork/jet/content/images/listView/book2.jpg
Rustic Rubber Pants,Automotive,697,1,https://www.oracle.com/webfolder/technetwork/jet/content/images/listView/book2.jpg
Intelligent Metal Sausages,Jewelery,455,2,https://www.oracle.com/webfolder/technetwork/jet/content/images/listView/book2.jpg
Fantastic Steel Computer,Industrial,672,4,https://www.oracle.com/webfolder/technetwork/jet/content/images/listView/book2.jpg
Handmade Cotton Gloves,Sports,804,3,https://www.oracle.com/webfolder/technetwork/jet/content/images/listView/book2.jpg
Licensed Frozen Keyboard,Jewelery,832,1,https://www.oracle.com/webfolder/technetwork/jet/content/images/listView/book2.jpg
Intelligent Frozen Shirt,Games,218,2,https://www.oracle.com/webfolder/technetwork/jet/content/images/listView/book2.jpg
Small Wooden Hat,Baby,630,3,https://www.oracle.com/webfolder/technetwork/jet/content/images/listView/book2.jpg
Generic Cotton Chicken,Computers,581,1,https://www.oracle.com/webfolder/technetwork/jet/content/images/listView/book2.jpg
Intelligent Soft Chicken,Music,100,4,https://www.oracle.com/webfolder/technetwork/jet/content/images/listView/book2.jpg
Awesome Wooden Ball,Books,145,3,https://www.oracle.com/webfolder/technetwork/jet/content/images/listView/book2.jpg
Rustic Metal Keyboard,Baby,915,2,https://www.oracle.com/webfolder/technetwork/jet/content/images/listView/book2.jpg
Tasty Soft Shirt,Grocery,118,1,https://www.oracle.com/webfolder/technetwork/jet/content/images/listView/book2.jpg
Licensed Steel Shirt,Toys,436,5,https://www.oracle.com/webfolder/technetwork/jet/content/images/listView/book2.jpg
Gorgeous Concrete Chips,Tools,417,3,https://www.oracle.com/webfolder/technetwork/jet/content/images/listView/book2.jpg
Small Concrete Cheese,Baby,697,4,https://www.oracle.com/webfolder/technetwork/jet/content/images/listView/book2.jpg
Small Soft Chips,Beauty,668,3,https://www.oracle.com/webfolder/technetwork/jet/content/images/listView/book2.jpg
Unbranded Concrete Tuna,Music,655,3,https://www.oracle.com/webfolder/technetwork/jet/content/images/listView/book2.jpg
Fantastic Frozen Ball,Automotive,576,5,https://www.oracle.com/webfolder/technetwork/jet/content/images/listView/book2.jpg
Refined Wooden Table,Grocery,547,4,https://www.oracle.com/webfolder/technetwork/jet/content/images/listView/book2.jpg
Handcrafted Metal Fish,Computers,270,1,https://www.oracle.com/webfolder/technetwork/jet/content/images/listView/book2.jpg
